# MicroCART On-board Quad Log
# Sample size: 1333
# IMU IIC failures: 0
# LiDAR IIC failures: 0
# Optical Flow IIC failures: 0
# Roll PID :	Kp = 35.000000 Ki = 0.000000 Kd = 1.000000 Alpha = 0.880000
# Pitch PID :	Kp = 35.000000 Ki = 0.000000 Kd = 1.000000 Alpha = 0.880000
# Yaw PID :	Kp = 2.600000 Ki = 0.000000 Kd = 0.000000 Alpha = 0.000000
# Roll Rate PID :	Kp = 0.030000 Ki = 0.000000 Kd = 0.005000 Alpha = 0.880000
# Pitch Rate PID :	Kp = 0.030000 Ki = 0.000000 Kd = 0.005000 Alpha = 0.880000
# Yaw Rate PID :	Kp = 0.297000 Ki = 0.000000 Kd = 0.000000 Alpha = 0.000000
# X pos PID :	Kp = 0.550000 Ki = 0.007500 Kd = 0.000000 Alpha = 0.000000
# Y pos PID :	Kp = 0.550000 Ki = 0.007500 Kd = 0.000000 Alpha = 0.000000
# Altitude PID :	Kp = -0.098040 Ki = -0.008170 Kd = -0.073530 Alpha = 0.880000
# X Vel PID :	Kp = -0.100000 Ki = 0.000000 Kd = -0.020000 Alpha = 0.000000
# Y Vel PID :	Kp = 0.100000 Ki = 0.000000 Kd = 0.020000 Alpha = 0.000000
# X Vel :	Kp = 0.000000 Ki = 0.000000 Kd = 0.000000 Alpha = 0.880000
# Y Vel :	Kp = 0.000000 Ki = 0.000000 Kd = 0.000000 Alpha = 0.880000
%Time	accel_x	accel_y	accel_z	gyro_x	gyro_y	gyro_z	mag_x	mag_y	mag_z	Roll_Constant	Yaw_Constant	X Setpoint_Constant	Y Setpoint_Constant	Alt Setpoint_Constant	Yaw Setpoint_Constant	Lidar_Constant	VRPN X_Constant	VRPN Y_Constant	VRPN Alt_Constant	Flow Vel X_Constant	Flow Vel Y_Constant	Flow Quality_Constant	Altitude PID_Correction	X pos PID_Correction	Y pos PID_Correction	Pitch PID_Correction	Roll PID_Correction	Yaw PID_Correction	Pitch Rate PID_Correction	Roll Rate PID_Correction	Yaw Rate PID_Correction	Pitch trim add_Sum	Signal Mixer_MOTOR 0	Signal Mixer_MOTOR 1	Signal Mixer_MOTOR 2	Signal Mixer_MOTOR 3	X Vel PID_Correction	Y Vel PID_Correction	X Vel_Correction	Y Vel_Correction	OF Offset Angle_Rotated X	OF Offset Angle_Rotated Y	OF Integrate X_Integrated	OF Integrate Y_Integrated	PSI Sum_Sum	Mag Yaw_Constant
&s	G	G	G	rad/s	rad/s	rad/s	uT	uT	uT	10ns_dutycycle	rad	rad	rad/s	rad/s	rad/s	10ns_dutycycle	10ns_dutycycle	10ns_dutycycle	rad	10ns_dutycycle	10ns_dutycycle	10ns_dutycycle	10ns_dutycycle	rad	rad	m/s	m/s	m/s	m/s	m	m	rad	rad	rad	rad	m	m	m	m	m	m	m	m	m/s	m/s	none
82.950966	-0.038768	0.008512	-0.989994	-0.002450	-0.006550	0.002317	-67.258743	56.640625	-315.875000	-0.009527	-0.038183	0.000000	0.000000	-0.880000	0.000000	-0.067144	-0.036669	0.115834	-0.097943	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.046606	0.309123	0.000000	0.001568	0.009269	0.027890	0.001322	0.038743	0.097659	0.113061	0.060416	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002290	0.000000
82.955971	-0.039012	0.009488	-0.987796	-0.003514	-0.006550	0.002317	56.640625	159.687500	-313.500000	-0.009529	-0.039339	0.000000	0.000000	-0.880000	0.000000	-0.067863	-0.036617	0.115748	-0.097704	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.046143	0.309166	0.000000	0.001557	0.009439	0.027890	0.001330	0.038583	0.097479	0.113242	0.060576	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002302	0.000000
82.960976	-0.038523	0.007047	-0.993656	-0.003514	-0.007615	0.002317	-67.259010	56.640625	-313.500000	-0.009529	-0.043704	0.000000	0.000000	-0.880000	0.000000	-0.067764	-0.036520	0.115837	-0.097623	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.027871	0.308245	0.000000	0.001171	0.009404	0.027890	0.001333	0.039004	0.097127	0.113594	0.060155	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002314	0.000000
82.965981	-0.038768	0.010709	-0.994144	-0.001385	-0.006550	0.002317	54.375000	155.125000	-320.625000	-0.009519	-0.037642	0.000000	0.000000	-0.880000	0.000000	-0.067666	-0.036525	0.116293	-0.097435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.027409	0.307603	0.000000	0.000985	0.009060	0.027081	0.001342	0.039514	0.095647	0.111796	0.059604	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002325	0.000000
82.970985	-0.038523	0.009000	-0.994632	-0.002450	-0.006550	0.002317	-64.568512	54.375000	-320.625000	-0.009516	-0.036250	0.000000	0.000000	-0.880000	0.000000	-0.067571	-0.036859	0.116585	-0.097419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.026920	0.307388	0.000000	0.000974	0.009238	0.027081	0.001352	0.039346	0.095458	0.111985	0.059771	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002337	0.000000
82.975990	-0.037791	0.007291	-0.995121	-0.003514	-0.007615	0.001253	63.437500	146.000000	-318.250000	-0.009520	-0.036250	0.000000	0.000000	-0.880000	0.000000	-0.067477	-0.036859	0.116585	-0.097419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.026695	0.307584	0.000000	0.001131	0.009410	0.027397	0.001358	0.038702	0.095758	0.112317	0.059784	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002344	0.000000
82.980995	-0.036814	0.007047	-0.992923	-0.003514	-0.006550	0.001253	-75.330917	63.437500	-318.250000	-0.009524	-0.040527	0.000000	0.000000	-0.880000	0.000000	-0.067385	-0.036773	0.115756	-0.097847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.026053	0.306618	0.000000	0.000940	0.009372	0.027397	0.001371	0.038931	0.095605	0.112470	0.059555	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002351	0.000000
82.986000	-0.039500	0.007535	-0.992191	-0.002450	-0.006550	0.002317	56.640625	150.562500	-315.875000	-0.009523	-0.040527	0.000000	0.000000	-0.880000	0.000000	-0.067295	-0.036773	0.115756	-0.097847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.026036	0.306526	0.000000	0.000944	0.009202	0.027145	0.001385	0.039350	0.095527	0.112042	0.059641	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002363	0.000000
82.991005	-0.039500	0.008023	-0.991459	-0.003514	-0.005486	0.003381	-67.257782	56.640625	-315.875000	-0.009527	-0.040527	0.000000	0.000000	-0.880000	0.000000	-0.067206	-0.036773	0.115756	-0.097847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.024943	0.306730	0.000000	0.000756	0.009375	0.026829	0.001407	0.039790	0.094959	0.112198	0.060052	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002380	0.000000
82.996010	-0.039500	0.009488	-0.991214	-0.003514	-0.006550	0.003381	50.976562	153.984375	-317.062500	-0.009530	-0.040527	0.000000	0.000000	-0.880000	0.000000	-0.067119	-0.036773	0.115756	-0.097847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.024217	0.306912	0.000000	0.000912	0.009373	0.026829	0.001422	0.039636	0.095118	0.112039	0.060206	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002397	0.000000
83.001015	-0.038279	0.009000	-0.992679	-0.003514	-0.006550	0.003381	-60.531528	50.976562	-317.062500	-0.009534	-0.040527	0.000000	0.000000	-0.880000	0.000000	-0.067034	-0.036773	0.115756	-0.097847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.023556	0.309522	0.000000	0.000894	0.009444	0.026829	0.001437	0.039584	0.095029	0.112129	0.060259	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002414	0.000000
83.006020	-0.039500	0.009000	-0.995121	-0.002450	-0.006550	0.002317	56.640625	152.843750	-315.875000	-0.009534	-0.040527	0.000000	0.000000	-0.880000	0.000000	-0.066950	-0.036773	0.115756	-0.097847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022959	0.309475	0.000000	0.000877	0.009276	0.027145	0.001451	0.039452	0.095495	0.112294	0.059759	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002426	0.000000
83.011024	-0.039988	0.007047	-0.992923	-0.002450	-0.006550	0.003381	-67.257912	56.640625	-315.875000	-0.009536	-0.040527	0.000000	0.000000	-0.880000	0.000000	-0.066868	-0.036773	0.115756	-0.097847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022433	0.309510	0.000000	0.000862	0.009287	0.027559	0.001465	0.039682	0.096523	0.113374	0.059981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002443	0.000000
83.016029	-0.041697	0.009000	-0.994877	-0.003514	-0.006550	0.003381	79.871399	-67.257912	-315.875000	-0.009543	-0.040527	0.000000	0.000000	-0.880000	0.000000	-0.066787	-0.036773	0.115756	-0.097847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022027	0.309881	0.000000	0.000851	0.009467	0.027559	0.001476	0.039514	0.096333	0.113564	0.060149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002461	0.000000
83.021034	-0.039744	0.009488	-0.988773	-0.003514	-0.006550	0.002317	60.039062	153.984375	-312.312500	-0.009550	-0.040527	0.000000	0.000000	-0.880000	0.000000	-0.066707	-0.036773	0.115756	-0.097847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.021788	0.310247	0.000000	0.000844	0.009470	0.027875	0.001484	0.039201	0.096639	0.113890	0.059830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002473	0.000000
83.026039	-0.038035	0.007535	-0.990482	-0.002450	-0.006550	0.002317	-71.294701	60.039062	-312.312500	-0.009552	-0.040527	0.000000	0.000000	-0.880000	0.000000	-0.066629	-0.036773	0.115756	-0.097847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.021681	0.311525	0.000000	0.000842	0.009342	0.027875	0.001490	0.039332	0.096765	0.113764	0.059699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002484	0.000000
83.031044	-0.040232	0.007779	-0.991214	-0.003514	-0.007615	0.003381	56.640625	155.125000	-318.250000	-0.009560	-0.040527	0.000000	0.000000	-0.880000	0.000000	-0.066553	-0.036773	0.115756	-0.097847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.039364	0.311937	0.000000	0.001533	0.009523	0.027003	0.001490	0.038631	0.095703	0.111684	0.060742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002502	0.000000
83.036049	-0.041697	0.007047	-0.997562	-0.004578	-0.006550	0.002317	-67.260818	56.640625	-318.250000	-0.009573	-0.040527	0.000000	0.000000	-0.880000	0.000000	-0.066477	-0.036773	0.115756	-0.097847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.039360	0.312587	0.000000	0.001358	0.009695	0.027319	0.001494	0.038318	0.095672	0.112346	0.060424	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002514	0.000000
83.041054	-0.041209	0.009000	-0.994877	-0.003514	-0.008679	0.002317	56.640625	155.125000	-315.875000	-0.009579	-0.040527	0.000000	0.000000	-0.880000	0.000000	-0.066403	-0.036773	0.115756	-0.097847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040081	0.312832	0.000000	0.001701	0.009521	0.027319	0.001485	0.038148	0.096189	0.111829	0.060593	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002526	0.000000
83.046059	-0.039988	0.008512	-0.994144	-0.002450	-0.006550	0.002317	-67.262520	56.640625	-315.875000	-0.009579	-0.040527	0.000000	0.000000	-0.880000	0.000000	-0.066330	-0.036773	0.115756	-0.097847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040251	0.312722	0.000000	0.001359	0.009355	0.027319	0.001484	0.038658	0.096013	0.112005	0.060084	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002538	0.000000
83.051064	-0.040965	0.010953	-0.992191	-0.002450	-0.006550	0.001253	60.039062	156.265625	-309.937500	-0.009579	-0.040527	0.000000	0.000000	-0.880000	0.000000	-0.066259	-0.036773	0.115756	-0.097847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.023813	0.312634	0.000000	0.000871	0.009364	0.027635	0.001482	0.038820	0.095832	0.112818	0.059290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002544	0.000000
83.056068	-0.039744	0.006559	-0.991214	-0.002450	-0.006550	0.002317	-71.296822	60.039062	-309.937500	-0.009580	-0.022402	0.000000	0.000000	-0.880000	0.000000	-0.066189	-0.037514	0.116397	-0.096814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.024117	0.312630	0.000000	0.000885	0.009374	0.027240	0.001479	0.039251	0.095500	0.112480	0.059769	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002556	0.000000
83.061073	-0.039500	0.007779	-0.991214	-0.002450	-0.006550	0.001253	65.703125	150.562500	-315.875000	-0.009582	-0.022402	0.000000	0.000000	-0.880000	0.000000	-0.066522	-0.037514	0.116397	-0.096814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.024432	0.312636	0.000000	0.000899	0.009384	0.027556	0.001475	0.038911	0.095821	0.112792	0.059477	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002563	0.000000
83.066078	-0.038523	0.008268	-0.989750	-0.002450	-0.007615	0.003381	-78.023247	65.703125	-315.875000	-0.009583	-0.028041	0.000000	0.000000	-0.880000	0.000000	-0.066447	-0.037569	0.116329	-0.096402	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025002	0.312647	0.000000	0.001079	0.009393	0.026924	0.001466	0.039355	0.095360	0.111988	0.060298	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002580	0.000000
83.071083	-0.040721	0.006803	-0.996830	-0.004578	-0.007615	0.002317	60.039062	153.984375	-309.937500	-0.009594	-0.024417	0.000000	0.000000	-0.880000	0.000000	-0.066373	-0.037581	0.116566	-0.096262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034544	0.318313	0.000000	0.001353	0.009889	0.027240	0.001459	0.038268	0.095454	0.112526	0.060752	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002592	0.000000
83.076088	-0.037547	0.008023	-0.998539	-0.002450	-0.007615	0.003381	-71.297882	60.039062	-309.937500	-0.009594	-0.037386	0.000000	0.000000	-0.880000	0.000000	-0.066300	-0.036656	0.116464	-0.097390	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034894	0.318181	0.000000	0.001353	0.009542	0.027162	0.001453	0.038884	0.095913	0.112290	0.060673	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002609	0.000000
83.081093	-0.039256	0.006314	-0.995609	-0.002450	-0.006550	0.003381	61.171875	148.281250	-313.500000	-0.009591	-0.049557	0.000000	0.000000	-0.880000	0.000000	-0.066229	-0.035758	0.115344	-0.098633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034782	0.317973	0.000000	0.001181	0.009545	0.027162	0.001455	0.039053	0.095738	0.112466	0.060504	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002626	0.000000
83.086098	-0.038768	0.009244	-0.993412	-0.002450	-0.007615	0.002317	-72.641266	61.171875	-313.500000	-0.009588	-0.038306	0.000000	0.000000	-0.880000	0.000000	-0.066159	-0.036597	0.115747	-0.097742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034846	0.317683	0.000000	0.001349	0.009544	0.027478	0.001453	0.038569	0.096223	0.112613	0.060356	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002638	0.000000
83.091103	-0.041941	0.008512	-0.995609	-0.002450	-0.006550	0.002317	63.437500	155.125000	-318.250000	-0.009583	-0.044758	0.000000	0.000000	-0.880000	0.000000	-0.066091	-0.036529	0.115743	-0.097516	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034503	0.319175	0.000000	0.001170	0.009596	0.027478	0.001459	0.038696	0.095992	0.112844	0.060229	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002650	0.000000
83.096107	-0.041209	0.007535	-0.998050	-0.003514	-0.007615	0.002317	-75.330894	63.437500	-318.250000	-0.009584	-0.038183	0.000000	0.000000	-0.880000	0.000000	-0.066024	-0.036570	0.116384	-0.097440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.037762	0.319209	0.000000	0.001435	0.009763	0.028160	0.001459	0.037582	0.096772	0.113428	0.059978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002662	0.000000
83.101112	-0.041209	0.010221	-0.998539	-0.003514	-0.006550	0.002317	62.304688	153.984375	-314.687500	-0.009586	-0.038350	0.000000	0.000000	-0.880000	0.000000	-0.065959	-0.036525	0.116281	-0.097453	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.037529	0.319273	0.000000	0.001260	0.009755	0.028160	0.001463	0.038315	0.097155	0.114146	0.060345	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002674	0.000000
83.106117	-0.040965	0.009977	-0.995853	-0.003514	-0.006550	0.002317	-73.986000	62.304688	-314.687500	-0.009589	-0.040196	0.000000	0.000000	-0.880000	0.000000	-0.065896	-0.036662	0.115724	-0.097783	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.037425	0.319428	0.000000	0.001264	0.009751	0.028160	0.001466	0.038314	0.097163	0.114137	0.060345	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002686	0.000000
83.111122	-0.040232	0.009732	-0.992435	-0.004578	-0.005486	0.001253	55.507812	151.703125	-309.937500	-0.009600	-0.038213	0.000000	0.000000	-0.880000	0.000000	-0.065835	-0.036670	0.115762	-0.097832	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.037136	0.317927	0.000000	0.001102	0.009858	0.028476	0.001471	0.038053	0.097211	0.114722	0.059974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002693	0.000000
83.116127	-0.038768	0.008512	-0.993656	-0.003514	-0.005486	0.001253	-65.914467	55.507812	-309.937500	-0.009607	-0.044816	0.000000	0.000000	-0.880000	0.000000	-0.065775	-0.036595	0.115797	-0.097987	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032946	0.318331	0.000000	0.000998	0.009689	0.028476	0.001475	0.038327	0.097275	0.114657	0.059700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002699	0.000000
83.121132	-0.041453	0.009000	-0.991459	-0.003514	-0.005486	0.002317	78.274223	-65.914467	-309.937500	-0.009617	-0.037165	0.000000	0.000000	-0.880000	0.000000	-0.065717	-0.036904	0.116535	-0.097440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032785	0.318843	0.000000	0.001012	0.009700	0.027351	0.001478	0.038717	0.095443	0.112819	0.060141	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002711	0.000000
83.126137	-0.041453	0.008023	-0.993168	-0.003514	-0.006550	0.002317	57.773438	149.421875	-317.062500	-0.009628	-0.038324	0.000000	0.000000	-0.880000	0.000000	-0.065661	-0.036570	0.116334	-0.097376	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032990	0.319399	0.000000	0.001194	0.009713	0.027351	0.001476	0.038522	0.095612	0.112650	0.060336	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002723	0.000000
83.131142	-0.041209	0.007535	-0.992679	-0.003514	-0.008679	0.002317	-68.606491	57.773438	-317.062500	-0.009640	-0.038324	0.000000	0.000000	-0.880000	0.000000	-0.065606	-0.036570	0.116334	-0.097376	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.033886	0.319937	0.000000	0.001539	0.009726	0.027351	0.001461	0.038164	0.095944	0.112318	0.060694	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002735	0.000000
83.136147	-0.040477	0.006803	-0.994144	-0.004578	-0.007615	0.003381	60.039062	158.546875	-314.687500	-0.009655	-0.044006	0.000000	0.000000	-0.880000	0.000000	-0.065552	-0.036796	0.116433	-0.096004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034497	0.319217	0.000000	0.001366	0.009862	0.027035	0.001450	0.038517	0.095320	0.112310	0.060973	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002752	0.000000
83.141151	-0.042674	0.005826	-0.997074	-0.003514	-0.008679	0.002317	-71.298500	60.039062	-314.687500	-0.009662	-0.048382	0.000000	0.000000	-0.880000	0.000000	-0.065500	-0.036621	0.116128	-0.096053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.053613	0.319494	0.000000	0.002087	0.009693	0.027510	0.001433	0.037571	0.096764	0.111975	0.061130	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002764	0.000000
83.146156	-0.042430	0.008756	-0.995609	-0.001385	-0.005486	0.002317	58.906250	157.406250	-313.500000	-0.009656	-0.048382	0.000000	0.000000	-0.880000	0.000000	-0.065449	-0.036621	0.116128	-0.096053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.053707	0.318970	0.000000	0.001585	0.009357	0.027510	0.001430	0.038408	0.096597	0.112142	0.060293	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002776	0.000000
83.151161	-0.040965	0.006070	-0.989261	-0.002450	-0.006550	0.002317	-69.951782	58.906250	-313.500000	-0.009653	-0.048382	0.000000	0.000000	-0.880000	0.000000	-0.065399	-0.036621	0.116128	-0.096053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054238	0.318642	0.000000	0.001783	0.009538	0.027510	0.001420	0.038029	0.096615	0.112124	0.060671	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002788	0.000000
83.156166	-0.040477	0.009488	-0.989750	-0.002450	-0.005486	0.001253	58.906250	152.843750	-320.625000	-0.009647	-0.048382	0.000000	0.000000	-0.880000	0.000000	-0.065349	-0.036621	0.116128	-0.096053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054525	0.320905	0.000000	0.001637	0.009617	0.027826	0.001413	0.037780	0.096706	0.112666	0.060288	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002795	0.000000
83.161171	-0.039744	0.010709	-0.990482	-0.003514	-0.006550	0.002317	-69.952499	58.906250	-320.625000	-0.009647	-0.048382	0.000000	0.000000	-0.880000	0.000000	-0.065301	-0.036621	0.116128	-0.096053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054044	0.320809	0.000000	0.001802	0.009784	0.027510	0.001401	0.037765	0.096388	0.112351	0.060936	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002807	0.000000
83.166176	-0.038279	0.009488	-0.993900	-0.003514	-0.007615	0.002317	57.773438	156.265625	-309.937500	-0.009648	-0.048382	0.000000	0.000000	-0.880000	0.000000	-0.065656	-0.036621	0.116128	-0.096053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054868	0.320822	0.000000	0.001988	0.009778	0.028081	0.001385	0.037713	0.097851	0.113430	0.061245	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002819	0.000000
83.171181	-0.041697	0.010953	-0.994144	-0.004578	-0.006550	0.002317	-68.609200	57.773438	-309.937500	-0.009658	-0.048382	0.000000	0.000000	-0.880000	0.000000	-0.065601	-0.036621	0.116128	-0.096053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.055219	0.321318	0.000000	0.001825	0.009946	0.028081	0.001376	0.037707	0.097520	0.113762	0.061251	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002830	0.000000
83.176186	-0.038035	0.009000	-0.994144	-0.003514	-0.007615	0.002317	52.109375	155.125000	-311.125000	-0.009665	-0.048382	0.000000	0.000000	-0.880000	0.000000	-0.065547	-0.036621	0.116128	-0.096053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.055739	0.321675	0.000000	0.002004	0.009777	0.028081	0.001364	0.037698	0.097868	0.113414	0.061260	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002842	0.000000
83.181190	-0.038523	0.008512	-0.994388	-0.002450	-0.007615	0.002317	-61.882214	52.109375	-311.125000	-0.009670	-0.048382	0.000000	0.000000	-0.880000	0.000000	-0.065494	-0.036621	0.116128	-0.096053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.039014	0.322170	0.000000	0.001490	0.009630	0.028081	0.001356	0.038360	0.097501	0.113781	0.060599	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002854	0.000000
83.186195	-0.036814	0.008268	-0.997318	-0.002450	-0.007615	0.002317	65.703125	150.562500	-315.875000	-0.009676	-0.048382	0.000000	0.000000	-0.880000	0.000000	-0.065442	-0.036621	0.116128	-0.096053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.039107	0.322452	0.000000	0.001482	0.009651	0.027351	0.001351	0.038316	0.095981	0.112321	0.060582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002866	0.000000
83.191200	-0.039256	0.007535	-0.992679	-0.003514	-0.007615	0.001253	-78.023399	65.703125	-315.875000	-0.009688	-0.048382	0.000000	0.000000	-0.880000	0.000000	-0.065390	-0.036621	0.116128	-0.096053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.038948	0.323039	0.000000	0.001467	0.009840	0.027667	0.001351	0.037826	0.096094	0.112840	0.060440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002873	0.000000
83.196205	-0.037791	0.009000	-0.993900	-0.003514	-0.006550	0.002317	57.773438	149.421875	-314.687500	-0.009699	-0.048382	0.000000	0.000000	-0.880000	0.000000	-0.065340	-0.036621	0.116128	-0.096053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.038262	0.323578	0.000000	0.001279	0.009851	0.027351	0.001360	0.038319	0.095579	0.112723	0.060579	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002885	0.000000
83.201210	-0.036814	0.006314	-0.995853	-0.003514	-0.007615	0.003381	-68.604156	57.773438	-314.687500	-0.009709	-0.048382	0.000000	0.000000	-0.880000	0.000000	-0.065291	-0.036621	0.116128	-0.096053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.037717	0.319246	0.000000	0.001430	0.009716	0.027035	0.001367	0.038619	0.095548	0.112122	0.060911	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002902	0.000000
